"","diffMeth.per.chr.chr","diffMeth.per.chr.number.of.hypermethylated","diffMeth.per.chr.percentage.of.hypermethylated","diffMeth.per.chr.number.of.hypomethylated","diffMeth.per.chr.percentage.of.hypomethylated","diffMeth.all.number.of.hypermethylated","diffMeth.all.percentage.of.hypermethylated","diffMeth.all.number.of.hypomethylated","diffMeth.all.percentage.of.hypomethylated"
"5704","scaffold40006",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5705","scaffold40010",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5706","scaffold40016",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5707","scaffold40026",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5708","scaffold40030",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5709","scaffold40038",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5710","scaffold40050",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5711","scaffold40054",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5712","scaffold40068",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5713","scaffold40072",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5714","scaffold40076",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5715","scaffold40080",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5716","scaffold40084",0,0,1,0.154559505409583,409,0.00784909623126316,317,0.00608352935283722
"5717","scaffold40088",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5718","scaffold40094",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5719","scaffold401",0,0,1,0.048030739673391,409,0.00784909623126316,317,0.00608352935283722
"5720","scaffold40100",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5721","scaffold40104",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5722","scaffold40106",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5723","scaffold40114",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5724","scaffold40120",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5725","scaffold40134",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5726","scaffold40140",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5727","scaffold40150",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5728","scaffold40154",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5729","scaffold40156",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5730","scaffold40162",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5731","scaffold40164",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5732","scaffold40172",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5733","scaffold40178",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5734","scaffold40182",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5735","scaffold40184",0,0,2,0.196270853778214,409,0.00784909623126316,317,0.00608352935283722
"5736","scaffold40186",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5737","scaffold40194",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5738","scaffold40196",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5739","scaffold402",1,0.0155787505842031,0,0,409,0.00784909623126316,317,0.00608352935283722
"5740","scaffold40208",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5741","scaffold40216",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5742","scaffold40224",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5743","scaffold40226",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5744","scaffold40230",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5745","scaffold40234",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5746","scaffold40246",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5747","scaffold40254",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5748","scaffold40264",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5749","scaffold40270",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5750","scaffold40282",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5751","scaffold40290",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5752","scaffold403",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5753","scaffold40342",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5754","scaffold40346",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5755","scaffold40366",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5756","scaffold40368",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5757","scaffold40380",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5758","scaffold40388",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5759","scaffold40390",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5760","scaffold40396",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5761","scaffold404",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5762","scaffold40404",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5763","scaffold40406",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5764","scaffold40412",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5765","scaffold40420",1,0.257731958762887,0,0,409,0.00784909623126316,317,0.00608352935283722
"5766","scaffold40424",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5767","scaffold40438",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5768","scaffold40440",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5769","scaffold40442",0,0,1,0.138312586445367,409,0.00784909623126316,317,0.00608352935283722
"5770","scaffold40454",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5771","scaffold40456",1,0.109769484083425,0,0,409,0.00784909623126316,317,0.00608352935283722
"5772","scaffold40476",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5773","scaffold40492",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5774","scaffold405",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"5775","scaffold40512",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5776","scaffold40514",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5777","scaffold40526",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5778","scaffold40534",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5779","scaffold40548",1,0.124843945068664,0,0,409,0.00784909623126316,317,0.00608352935283722
"5780","scaffold40556",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5781","scaffold40560",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5782","scaffold40564",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5783","scaffold40584",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5784","scaffold40586",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5785","scaffold40598",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5786","scaffold406",0,0,1,0.0110363094581172,409,0.00784909623126316,317,0.00608352935283722
"5787","scaffold40606",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5788","scaffold40610",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5789","scaffold40612",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5790","scaffold40614",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5791","scaffold40624",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5792","scaffold40634",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5793","scaffold40638",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5794","scaffold40644",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5795","scaffold40658",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5796","scaffold40664",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5797","scaffold40680",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5798","scaffold40690",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5799","scaffold407",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5800","scaffold40702",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5801","scaffold40740",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5802","scaffold40744",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5803","scaffold40752",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5804","scaffold40786",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5805","scaffold40794",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5806","scaffold408",0,0,3,0.037183936539415,409,0.00784909623126316,317,0.00608352935283722
"5807","scaffold40808",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5808","scaffold40820",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5809","scaffold40822",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5810","scaffold40828",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5811","scaffold40832",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5812","scaffold40836",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5813","scaffold40856",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5814","scaffold40868",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5815","scaffold40874",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5816","scaffold40894",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5817","scaffold409",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5818","scaffold40910",0,0,1,0.0865051903114187,409,0.00784909623126316,317,0.00608352935283722
"5819","scaffold40916",1,0.0956937799043062,0,0,409,0.00784909623126316,317,0.00608352935283722
"5820","scaffold40928",3,0.610997963340122,0,0,409,0.00784909623126316,317,0.00608352935283722
"5821","scaffold40938",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5822","scaffold40948",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5823","scaffold40950",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5824","scaffold40952",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5825","scaffold40960",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5826","scaffold40974",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5827","scaffold40980",0,0,1,0.117785630153121,409,0.00784909623126316,317,0.00608352935283722
"5828","scaffold40982",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5829","scaffold40988",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5830","scaffold40994",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5831","scaffold41",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"5832","scaffold410",1,0.0191277735271614,0,0,409,0.00784909623126316,317,0.00608352935283722
"5833","scaffold41008",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5834","scaffold41014",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5835","scaffold41022",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5836","scaffold41034",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5837","scaffold41054",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5838","scaffold41064",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5839","scaffold41082",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5840","scaffold41086",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5841","scaffold41090",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5842","scaffold411",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5843","scaffold41136",1,0.0710732054015636,0,0,409,0.00784909623126316,317,0.00608352935283722
"5844","scaffold41162",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5845","scaffold41164",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5846","scaffold41174",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5847","scaffold412",1,0.0221141088014153,0,0,409,0.00784909623126316,317,0.00608352935283722
"5848","scaffold41206",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5849","scaffold41210",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5850","scaffold41212",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5851","scaffold41214",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5852","scaffold41220",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5853","scaffold41228",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5854","scaffold41242",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5855","scaffold41248",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5856","scaffold41296",1,0.110741971207087,0,0,409,0.00784909623126316,317,0.00608352935283722
"5857","scaffold413",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5858","scaffold41304",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5859","scaffold41312",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5860","scaffold41316",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5861","scaffold41318",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5862","scaffold41344",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5863","scaffold41346",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5864","scaffold41356",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5865","scaffold41358",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5866","scaffold41372",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5867","scaffold41380",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5868","scaffold41388",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5869","scaffold41390",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5870","scaffold41398",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5871","scaffold414",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"5872","scaffold41400",2,0.208986415882968,1,0.104493207941484,409,0.00784909623126316,317,0.00608352935283722
"5873","scaffold41416",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5874","scaffold41436",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5875","scaffold41442",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5876","scaffold41448",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5877","scaffold41452",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5878","scaffold41466",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5879","scaffold41470",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5880","scaffold41472",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5881","scaffold41480",0,0,1,0.116144018583043,409,0.00784909623126316,317,0.00608352935283722
"5882","scaffold415",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5883","scaffold41502",0,0,1,0.102564102564103,409,0.00784909623126316,317,0.00608352935283722
"5884","scaffold41522",1,0.0732600732600733,1,0.0732600732600733,409,0.00784909623126316,317,0.00608352935283722
"5885","scaffold41530",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5886","scaffold41534",2,0.201207243460765,1,0.100603621730382,409,0.00784909623126316,317,0.00608352935283722
"5887","scaffold41540",1,0.117370892018779,0,0,409,0.00784909623126316,317,0.00608352935283722
"5888","scaffold41546",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5889","scaffold41550",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5890","scaffold41560",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5891","scaffold41568",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5892","scaffold41572",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5893","scaffold41588",1,0.0766871165644172,0,0,409,0.00784909623126316,317,0.00608352935283722
"5894","scaffold41594",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5895","scaffold41598",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5896","scaffold416",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5897","scaffold41604",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5898","scaffold41616",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5899","scaffold41628",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5900","scaffold41636",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5901","scaffold41648",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5902","scaffold41650",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5903","scaffold41652",0,0,1,0.105042016806723,409,0.00784909623126316,317,0.00608352935283722
"5904","scaffold41656",0,0,1,0.0898472596585804,409,0.00784909623126316,317,0.00608352935283722
"5905","scaffold41660",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5906","scaffold41664",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5907","scaffold41666",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5908","scaffold41684",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5909","scaffold417",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5910","scaffold41700",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5911","scaffold41722",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5912","scaffold41730",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5913","scaffold41732",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5914","scaffold41740",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5915","scaffold41744",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5916","scaffold41754",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5917","scaffold41762",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5918","scaffold41766",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5919","scaffold41772",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5920","scaffold41776",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5921","scaffold41786",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5922","scaffold41792",1,0.0564334085778781,0,0,409,0.00784909623126316,317,0.00608352935283722
"5923","scaffold41794",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5924","scaffold41798",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5925","scaffold418",1,0.0396982929734021,1,0.0396982929734021,409,0.00784909623126316,317,0.00608352935283722
"5926","scaffold41806",0,0,1,0.0558971492453885,409,0.00784909623126316,317,0.00608352935283722
"5927","scaffold41812",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5928","scaffold41816",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5929","scaffold41824",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
